state,district,total,daily_mean,daily_std,active_days,pincodes,cv,cv_normalized,coverage,volume_score,risk_score,risk_category
Andhra Pradesh,Cuddapah,5762,2.097560975609756,1.783824469298341,75,80,0.8504279446654881,0.1516382730923366,0.47619047619047616,0.1335589448796996,0.49633904545174123,Low Risk
Tamil Nadu,Salem,9933,2.5172326406487584,4.067470515633498,78,90,1.6158500608768531,0.28811931021844805,0.5357142857142857,0.23023967363590006,0.4942698564856868,Low Risk
Tamil Nadu,Chennai,9859,3.0476043276661513,4.86428901772616,78,90,1.5961025430920104,0.2845981659362813,0.5357142857142857,0.2285244077696908,0.4935520357467912,Low Risk
Maharashtra,Kolhapur,7363,2.4148901279107906,2.1079903594908402,76,78,0.8729135686659747,0.15564764415572346,0.4642857142857143,0.17066895368782162,0.4907759893481567,Low Risk
Tamil Nadu,Vellore,9469,2.3578187250996017,5.093076747670973,77,111,2.1600798625669686,0.3851599446558961,0.6607142857142857,0.21948449306939874,0.487710632708744,Low Risk
Tamil Nadu,Thoothukkudi,5202,2.0642857142857145,2.077840677104627,76,92,1.0065664179745597,0.17947904267708323,0.5476190476190477,0.12057855454081869,0.4849774319080668,Low Risk
Odisha,Ganjam,7530,2.2680722891566263,1.786715369493694,76,78,0.7877682638405132,0.14046553840926643,0.4642857142857143,0.1745398915210236,0.48430097098693614,Low Risk
West Bengal,Bankura,11026,3.974765681326604,4.124121543577504,78,74,1.0375760168586972,0.1850083083292441,0.44047619047619047,0.2555746140651801,0.48391385702901474,Low Risk
Andhra Pradesh,Ananthapuramu,3094,1.621593291404612,1.1749862725311595,74,92,0.724587526822706,0.1291998951361613,0.5476190476190477,0.071716656622317,0.4820382996442947,Low Risk
Andhra Pradesh,Ananthapur,1937,1.4026068066618393,0.7547677517323355,75,91,0.538117844678552,0.09595082240544496,0.5416666666666666,0.04489824301145056,0.48052998160513727,Low Risk
West Bengal,North Twenty Four Parganas,1597,1.5009398496240602,0.9833989189640853,76,96,0.6551887600361845,0.1168255261890246,0.5714285714285714,0.037017291734272866,0.47978374664587675,Low Risk
Tamil Nadu,Viluppuram,5036,1.8226565327542525,1.4369568301063464,76,90,0.7883859653661309,0.14057567965429338,0.5357142857142857,0.116730795976079,0.47668224908617896,Low Risk
Andhra Pradesh,Anantapur,4311,1.7271634615384615,1.2517239922717536,77,91,0.724728156972929,0.12922497064462538,0.5416666666666666,0.09992582634092068,0.47566765849000936,Low Risk
Tamil Nadu,Tiruvallur,11265,3.105016538037486,2.962265613082395,77,77,0.9540257118742059,0.17011060412789666,0.4583333333333333,0.2611144592276668,0.4707877070097971,Low Risk
Karnataka,Dakshina Kannada,6315,2.128412537917088,2.5278005721683487,76,101,1.187645969536578,0.2117670109446357,0.6011904761904762,0.1463770803393445,0.46978866306215245,Low Risk
Tamil Nadu,Nagapattinam,3935,1.6505872483221478,1.121255212385595,76,94,0.6793068427769399,0.12112597802629904,0.5595238095238095,0.09121042139910064,0.4691976325561411,Low Risk
West Bengal,Bardhaman,1745,1.4914529914529915,1.079561474317336,74,103,0.7238320486826838,0.12906518719149584,0.6130952380952381,0.040447823466691395,0.46845513514368275,Low Risk
Tamil Nadu,Villupuram,6619,2.0939576083517872,1.8410830767976585,75,93,0.8792360788272245,0.1567749995401209,0.5535714285714286,0.15342357795187983,0.46509417645347834,Low Risk
Kerala,Kannur,5875,1.8728084156837743,1.8595666324553681,75,99,0.9929294512361685,0.177047459731816,0.5892857142857143,0.13617820221593807,0.4648631502413541,Low Risk
Maharashtra,Ahmadnagar,11657,3.1867140513942043,4.246360351894949,78,90,1.332520045228766,0.23759924610531477,0.5357142857142857,0.2702007324648834,0.46459951639739516,Low Risk
Kerala,Kozhikode,6635,2.06504824151883,1.5875650149484328,76,91,0.7687786575778922,0.13707953596375655,0.5416666666666666,0.15379444624727642,0.46225617037979855,Low Risk
Andhra Pradesh,Visakhapatnam,7910,2.242699177771477,1.798109038869158,77,90,0.8017611352833781,0.14296058208052503,0.5357142857142857,0.18334801353669278,0.45753179966717594,Low Risk
Kerala,Ernakulam,6224,1.7782857142857142,3.746006722618167,77,135,2.1065269166393934,0.3756110154486615,0.8035714285714286,0.14426776690927634,0.4569335253342486,Low Risk
Tamil Nadu,Tiruchirappalli,9720,2.641304347826087,2.8441688552312177,76,95,1.0768046694702553,0.1920030986287276,0.5654761904761905,0.22530248945343284,0.45169367101735813,Low Risk
Himachal Pradesh,Kangra,3848,1.5770491803278688,0.991045342499039,75,102,0.628417524869453,0.11205199552755415,0.6071428571428571,0.08919382504288165,0.4499600509217795,Low Risk
Andhra Pradesh,Kurnool,11516,3.018610747051114,2.8538825630224673,77,86,0.9454291401468142,0.16857776492684146,0.5119047619047619,0.26693245561170087,0.4497558143742176,Low Risk
Andhra Pradesh,Chittoor,7947,2.263457704357733,2.051148078451381,77,100,0.9062011958528751,0.16158310092619516,0.5952380952380952,0.18420564646979742,0.44295905804989577,Low Risk
Karnataka,Bengaluru,30657,5.877492331288344,24.870644123887207,79,125,4.231506010053027,0.7545122052599975,0.7440476190476191,0.7106068332483427,0.44048055519982965,Low Risk
Tamil Nadu,Kancheepuram,12707,2.9421162306089372,4.495521137297644,78,104,1.527988966080784,0.2724529568601767,0.6190476190476191,0.2945389643502851,0.4403301789293096,Low Risk
Kerala,Malappuram,14469,3.1116129032258066,4.867022246741268,76,100,1.564147725989833,0.2789003601283341,0.5952380952380952,0.3353808353808354,0.43866754209733294,Low Risk
Kerala,Pathanamthitta,1916,1.2588699080157688,0.6002438997161683,72,111,0.47681169904384557,0.08501943414109196,0.6607142857142857,0.04441147837374253,0.4351833584372594,Low Risk
Karnataka,Bengaluru Urban,23074,237.8762886597938,163.24312502955772,4,47,0.6862521941521669,0.12236439110428553,0.27976190476190477,0.5348384404988179,0.4344593380701879,Low Risk
Tamil Nadu,Thanjavur,7221,2.0069483046136742,1.974456446099455,77,109,0.9838103161703142,0.1754214432043066,0.6488095238095238,0.1673774975661768,0.4341009225183209,Low Risk
Kerala,Kollam,4988,1.6494708994708995,1.4543942738305053,75,114,0.8817338179758316,0.15722036690311234,0.6785714285714286,0.1156181910898892,0.4328416710891225,Low Risk
Karnataka,Belgaum,6637,2.008777239709443,1.5875638267614012,77,106,0.7903135277413996,0.14091937982512734,0.6309523809523809,0.153840804784201,0.4323362081702009,Low Risk
West Bengal,Hooghly,15014,3.427853881278539,5.609631105404944,78,106,1.636484896874494,0.2917986706108875,0.6309523809523809,0.34801353669278196,0.4268921403726427,Low Risk
Karnataka,Belagavi,7638,2.108779679734953,1.6782920269249915,76,107,0.795859350814653,0.14190824553559567,0.6369047619047619,0.17704325251495062,0.42363824351630663,Low Risk
Andhra Pradesh,Krishna,6568,1.9397519196692263,1.5584817623976237,78,111,0.8034438561934156,0.14326062501125778,0.6607142857142857,0.15224143526030318,0.42321878817584924,Low Risk
Kerala,Alappuzha,3479,1.4580888516345347,0.8591129170612006,74,115,0.5892047772658882,0.10506004122136173,0.6845238095238095,0.08064067498029762,0.422995478600054,Low Risk
Kerala,Kottayam,3238,1.4289496910856134,1.0109905749915569,72,120,0.7075060663776614,0.12615413073010048,0.7142857142857143,0.07505447128088638,0.4216376043712693,Low Risk
Karnataka,Bangalore,6824,1.9688401615695326,1.5552021102999858,76,111,0.7899077541470912,0.14084702706732655,0.6607142857142857,0.15817532798664874,0.4205938610775697,Low Risk
Kerala,Thiruvananthapuram,6537,1.790958904109589,2.330202618509669,77,130,1.3010921764663137,0.23199539950548861,0.7738095238095238,0.15152287793797228,0.414908193112196,Low Risk
Andhra Pradesh,West Godavari,5752,1.7170149253731344,1.1818436019914587,78,115,0.6883129462224246,0.1227318400894294,0.6845238095238095,0.13332715219507674,0.4133746650394439,Low Risk
Andhra Pradesh,Guntur,9480,2.343054869006426,2.0344280191487294,77,108,0.8682801440375274,0.15482146656646562,0.6428571428571429,0.2197394650224839,0.4132656737915178,Low Risk
Telangana,K.V. Rangareddy,17010,3.8354002254791433,4.351956153799311,80,97,1.134681101828333,0.20232294090410866,0.5773809523809523,0.3942793565435075,0.4004458890200525,Low Risk
Tamil Nadu,Coimbatore,8734,2.188972431077694,2.260848323834701,78,122,1.0328354490611928,0.18416302623474112,0.7261904761904762,0.20244773074961755,0.3995560732906075,Low Risk
West Bengal,Paschim Medinipur,17757,4.308905605435574,4.575890893264217,78,93,1.0619612756176064,0.18935639984047173,0.5535714285714286,0.4115942700848361,0.39904645891871426,Low Risk
West Bengal,Purba Medinipur,14116,3.4370586803019236,3.335971991098191,78,103,0.9705891872655334,0.17306400755319953,0.6130952380952381,0.32719855361364797,0.3978295032261921,Low Risk
Tamil Nadu,Tirunelveli,9423,2.1919050942079554,1.854570542719865,77,124,0.8460998369046694,0.1508665360031159,0.7380952380952381,0.21841824672013352,0.3789444802517171,Low Risk
Kerala,Palakkad,6652,1.797837837837838,1.460184627519998,75,138,0.8121892846999387,0.14482000659614122,0.8214285714285714,0.1541884938111353,0.3669304541653089,Low Risk
Maharashtra,Pune,31148,4.7809669992325405,17.719925764476024,83,147,3.706347642081716,0.660872163774198,0.875,0.7219878540633258,0.35845890110197154,Low Risk
Andhra Pradesh,East Godavari,7504,1.8064516129032258,1.3867373493156672,77,147,0.76765817551403,0.13687974482770465,0.875,0.17393723054100413,0.3394767415273954,Low Risk
West Bengal,South 24 Parganas,33090,7.340283939662822,9.713581885692118,79,92,1.3233250873587208,0.23595970975033426,0.5476190476190477,0.7670019934170877,0.31081863372082397,Low Risk
Kerala,Thrissur,6937,1.6800678130297892,1.5035785463395919,75,168,0.894951105353348,0.15957711757842097,1.0,0.1607945853228872,0.30761361555558114,Low Risk
West Bengal,Murshidabad,34968,7.814078212290503,10.734776655010196,78,98,1.3737738941652546,0.2449551455091166,0.5833333333333334,0.8105326595892633,0.2884078363847451,Low Risk
West Bengal,Barddhaman,15505,2.950523311132255,3.013392769650579,76,167,1.0213079009683192,0.1821075699238837,0.9940476190476191,0.35939455750776506,0.2580026155543631,Low Risk
West Bengal,North 24 Parganas,28220,4.406620861961274,8.147718270860299,81,150,1.8489719279443428,0.32968684990704594,0.8928571428571429,0.6541189560057484,0.2566547106657415,Low Risk
